id,channel_bandwidth,event_timestamp,mac_address,noise_floor,primary_channel,primary_phy,received_antenna_id,rssi,secondary_channel,transmit_protocol,beacon_event_id,id,area_ceiling,area_count,area_floor,area_radius,barometer_accuracy,classification_type,epoch2019,geodetic_altitude_meters,height_above_takeoff_meters,height_type,horizontal_accuracy,identity_type,latitude,longitude,operational_status,operator_geodetic_altitude_meters,operator_latitude,operator_location_type,operator_longitude,pressure_altitude_meters,speed_accuracy,speed_meters_second,time_of_applicability,time_of_applicability_accuracy,track_direction,ua_type,uas_category,uas_class,unique_id,unique_id_length,vertical_accuracy,vertical_speed_meters_second,epoch2019_datetime,,,,
16649039,0,53:34.8,60601f18d7e4,0,2437,0,WIFI_3,-70,0,0,16649034,16649034,24,1,24,0,0,0,154389213,319.5,65,0,10,1,39.97349548,-86.01670074,2,244,39.97340775,1,-86.01609802,-1000,2,0,32130,10,361,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:53,,,,
16649035,0,53:34.7,60601f18d7e4,0,2437,0,WIFI_3,-70,0,0,16649030,16649030,24,1,24,0,0,0,154389211,319.5,65,0,10,1,39.97349548,-86.01670074,2,244,39.9733963,1,-86.01607513,-1000,2,0,32130,10,361,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:53,,,,
16648995,0,53:32.2,60601f18d7e4,0,2437,0,WIFI_3,-73,0,0,16648990,16648990,24,1,24,0,0,0,154389210,304.5,50.5,0,10,1,39.97347641,-86.0165863,2,243,39.97339249,1,-86.0160675,-1000,2,5,32100,10,280,2,0,0,1581F3YTEK9500300HP0,20,3,6,11/22/2023 21:53,,,,
16648994,0,53:32.2,60601f18d7e4,0,2437,0,WIFI_3,-73,0,0,16648989,16648989,24,1,24,0,0,0,154389211,308,55,0,10,1,39.97348404,-86.01663971,2,244,39.9733963,1,-86.01607513,-1000,2,5,32110,10,281,2,0,0,1581F3YTEK9500300HP0,20,3,6,11/22/2023 21:53,,,,
16648992,0,53:32.2,60601f18d7e4,0,2437,0,WIFI_3,-73,0,0,16648987,16648987,24,1,24,0,0,0,154389210,308,55,0,10,1,39.97348404,-86.01663971,2,243,39.97339249,1,-86.0160675,-1000,2,5,32110,10,281,2,0,0,1581F3YTEK9500300HP0,20,3,6,11/22/2023 21:53,,,,
16648983,0,53:31.4,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16648978,16648978,24,1,24,0,0,0,154389210,304.5,50.5,0,10,1,39.97347641,-86.0165863,2,243,39.97339249,1,-86.0160675,-1000,2,5,32100,10,280,2,0,0,1581F3YTEK9500300HP0,20,3,6,11/22/2023 21:53,,,,
16648982,0,53:31.4,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16648977,16648977,24,1,24,0,0,0,154389170,302.5,49,0,10,1,39.9732666,-86.01695251,2,243,39.97337341,1,-86.01594543,-1000,2,4.25,31700,10,78,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:52,,,,
16648981,0,53:31.4,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16648976,16648976,24,1,24,0,0,0,154389170,304.5,50.5,0,10,1,39.97347641,-86.0165863,2,243,39.97337341,1,-86.01594543,-1000,2,5,32100,10,280,2,0,0,1581F3YTEK9500300HP0,20,3,6,11/22/2023 21:52,,,,
16648489,0,52:51.3,60601f18d7e4,0,2437,0,WIFI_3,-71,0,0,16648484,16648484,24,1,24,0,0,0,154389170,302.5,49,0,10,1,39.9732666,-86.01695251,2,243,39.97337341,1,-86.01594543,-1000,2,4.25,31700,10,78,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:52,,,,
16648487,0,52:51.2,60601f18d7e4,0,2437,0,WIFI_3,-71,0,0,16648482,16648482,24,1,24,0,0,0,154389167,302.5,49,0,10,1,39.9732666,-86.01695251,2,243,39.9733696,1,-86.01594543,-1000,2,4.25,31700,10,78,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:52,,,,
16648485,0,52:51.2,60601f18d7e4,0,2437,0,WIFI_3,-71,0,0,16648480,16648480,24,1,24,0,0,0,154389167,303,49.5,0,10,1,39.97324753,-86.01703644,2,243,39.9733696,1,-86.01594543,-1000,2,1.25,31670,10,78,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:52,,,,
16648460,0,52:48.8,60601f18d7e4,0,2437,0,WIFI_3,-70,0,0,16648455,16648455,24,1,24,0,0,0,154389166,303,49.5,0,10,1,39.97324753,-86.01703644,2,244,39.9733696,1,-86.01595306,-1000,2,1.25,31670,10,78,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:52,,,,
16648459,0,52:48.8,60601f18d7e4,0,2437,0,WIFI_3,-70,0,0,16648454,16648454,24,1,24,0,0,0,154389167,303,49.5,0,10,1,39.97324753,-86.01703644,2,243,39.9733696,1,-86.01594543,-1000,2,1.25,31670,10,78,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:52,,,,
16648456,0,52:48.8,60601f18d7e4,0,2437,0,WIFI_3,-70,0,0,16648451,16648451,24,1,24,0,0,0,154389166,303,49.5,0,10,1,39.97325516,-86.01702881,2,244,39.9733696,1,-86.01595306,-1000,2,2.5,31660,10,238,2,0,0,1581F3YTEK9500300HP0,20,3,1.5,11/22/2023 21:52,,,,
16648445,0,52:47.6,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16648440,16648440,24,1,24,0,0,0,154389166,303,49.5,0,10,1,39.97325516,-86.01702881,2,244,39.9733696,1,-86.01595306,-1000,2,2.5,31660,10,238,2,0,0,1581F3YTEK9500300HP0,20,3,1.5,11/22/2023 21:52,,,,
16648444,0,52:47.6,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16648439,16648439,24,1,24,0,0,0,154389165,298,45,0,10,1,39.97328568,-86.01696014,2,244,39.9733696,1,-86.01595306,-1000,2,5.5,31650,10,244,2,0,0,1581F3YTEK9500300HP0,20,3,3,11/22/2023 21:52,,,,
16648443,0,52:47.6,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16648438,16648438,24,1,24,0,0,0,154389165,303,49.5,0,10,1,39.97325516,-86.01702881,2,244,39.9733696,1,-86.01595306,-1000,2,2.5,31660,10,238,2,0,0,1581F3YTEK9500300HP0,20,3,1.5,11/22/2023 21:52,,,,
16648421,0,52:46.0,60601f18d7e4,0,2437,0,WIFI_3,-71,0,0,16648416,16648416,24,1,24,0,0,0,154389164,295.5,42,0,10,1,39.97330475,-86.01689911,2,244,39.9733696,1,-86.01595306,-1000,2,5.5,31640,10,246,2,0,0,1581F3YTEK9500300HP0,20,3,3,11/22/2023 21:52,,,,
16648420,0,52:46.0,60601f18d7e4,0,2437,0,WIFI_3,-71,0,0,16648415,16648415,24,1,24,0,0,0,154389164,298,45,0,10,1,39.97328568,-86.01696014,2,244,39.9733696,1,-86.01595306,-1000,2,5.5,31650,10,244,2,0,0,1581F3YTEK9500300HP0,20,3,3,11/22/2023 21:52,,,,
16648419,0,52:46.0,60601f18d7e4,0,2437,0,WIFI_3,-71,0,0,16648414,16648414,24,1,24,0,0,0,154389165,298,45,0,10,1,39.97328568,-86.01696014,2,244,39.9733696,1,-86.01595306,-1000,2,5.5,31650,10,244,2,0,0,1581F3YTEK9500300HP0,20,3,3,11/22/2023 21:52,,,,
16648389,0,52:45.1,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16648384,16648384,24,1,24,0,0,0,154388630,310,59.5,0,10,1,39.97361755,-86.01585388,2,243,39.97351456,1,-86.01592255,-1000,2,5.75,26300,10,188,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:43,,,,
16648387,0,52:45.1,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16648382,16648382,24,1,24,0,0,0,154389164,295.5,42,0,10,1,39.97330475,-86.01689911,2,244,39.9733696,1,-86.01595306,-1000,2,5.5,31640,10,246,2,0,0,1581F3YTEK9500300HP0,20,3,3,11/22/2023 21:52,,,,
16648384,0,52:45.0,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16648379,16648379,24,1,24,0,0,0,154388630,295.5,42,0,10,1,39.97330475,-86.01689911,2,243,39.97351456,1,-86.01592255,-1000,2,5.5,31640,10,246,2,0,0,1581F3YTEK9500300HP0,20,3,3,11/22/2023 21:43,,,,
16640807,0,43:51.1,60601f18d7e4,0,2437,0,WIFI_3,-71,0,0,16640802,16640802,24,1,24,0,0,0,154388629,310,59.5,0,10,1,39.97361755,-86.01585388,2,243,39.97351074,1,-86.01591492,-1000,2,5.75,26300,10,188,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:43,,,,
16640806,0,43:51.1,60601f18d7e4,0,2437,0,WIFI_3,-71,0,0,16640801,16640801,24,1,24,0,0,0,154388630,310,59.5,0,10,1,39.97361755,-86.01585388,2,243,39.97351456,1,-86.01592255,-1000,2,5.75,26300,10,188,2,0,0,1581F3YTEK9500300HP0,20,3,0,11/22/2023 21:43,,,,
16640805,0,43:51.0,60601f18d7e4,0,2437,0,WIFI_3,-71,0,0,16640800,16640800,24,1,24,0,0,0,154388629,313,61.5,0,10,1,39.97366333,-86.01584625,2,243,39.97351074,1,-86.01591492,-1000,2,2.5,26290,10,187,2,0,0,1581F3YTEK9500300HP0,20,3,-4,11/22/2023 21:43,,,,
16640794,0,43:50.0,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16640789,16640789,24,1,24,0,0,0,154388626,313,61.5,0,10,1,39.97366333,-86.01584625,2,243,39.97351074,1,-86.01590729,-1000,2,2.5,26290,10,187,2,0,0,1581F3YTEK9500300HP0,20,3,-4,11/22/2023 21:43,,,,
16640793,0,43:50.0,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16640788,16640788,24,1,24,0,0,0,154388629,313,61.5,0,10,1,39.97366333,-86.01584625,2,243,39.97351074,1,-86.01591492,-1000,2,2.5,26290,10,187,2,0,0,1581F3YTEK9500300HP0,20,3,-4,11/22/2023 21:43,,,,
16640792,0,43:49.9,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16640787,16640787,24,1,24,0,0,0,154388626,328.5,77.5,0,10,1,39.97367477,-86.01583862,2,243,39.97351074,1,-86.01590729,-1000,2,0,26260,10,361,2,0,0,1581F3YTEK9500300HP0,20,3,-5.5,11/22/2023 21:43,,,,
16640742,0,43:47.5,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16640737,16640737,24,1,24,0,0,0,154388625,328.5,77.5,0,10,1,39.97367477,-86.01583862,2,243,39.97350693,1,-86.01589966,-1000,2,0,26260,10,361,2,0,0,1581F3YTEK9500300HP0,20,3,-5.5,11/22/2023 21:43,,,,
16640739,0,43:47.4,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16640734,16640734,24,1,24,0,0,0,154388626,328.5,77.5,0,10,1,39.97367477,-86.01583862,2,243,39.97351074,1,-86.01590729,-1000,2,0,26260,10,361,2,0,0,1581F3YTEK9500300HP0,20,3,-5.5,11/22/2023 21:43,,,,
16640736,0,43:47.4,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16640731,16640731,24,1,24,0,0,0,154388625,331,81.5,0,10,1,39.97366714,-86.01584625,2,243,39.97350693,1,-86.01589966,-1000,2,1.25,26250,10,13,2,0,0,1581F3YTEK9500300HP0,20,3,0.5,11/22/2023 21:43,,,,
16640715,0,43:46.0,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16640710,16640710,24,1,24,0,0,0,154388625,331,81.5,0,10,1,39.97366714,-86.01584625,2,243,39.97350693,1,-86.01589966,-1000,2,1.25,26250,10,13,2,0,0,1581F3YTEK9500300HP0,20,3,0.5,11/22/2023 21:43,,,,
16640714,0,43:46.0,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16640709,16640709,24,1,24,0,0,0,154388624,331,81.5,0,10,1,39.97366714,-86.01584625,2,243,39.97350693,1,-86.01589966,-1000,2,1.25,26250,10,13,2,0,0,1581F3YTEK9500300HP0,20,3,0.5,11/22/2023 21:43,,,,
16640710,0,43:45.9,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16640705,16640705,24,1,24,0,0,0,154388624,329,79.5,0,10,1,39.97364807,-86.01585388,2,243,39.97350693,1,-86.01589966,-1000,2,3.5,26240,10,8,2,0,0,1581F3YTEK9500300HP0,20,3,3.5,11/22/2023 21:43,,,,
16640693,0,43:45.2,60601f18d7e4,0,2437,0,WIFI_3,-73,0,0,16640688,16640688,24,1,24,0,0,0,154388624,329,79.5,0,10,1,39.97364807,-86.01585388,2,243,39.97350693,1,-86.01589966,-1000,2,3.5,26240,10,8,2,0,0,1581F3YTEK9500300HP0,20,3,3.5,11/22/2023 21:43,,,,
16640688,0,43:45.2,60601f18d7e4,0,2437,0,WIFI_3,-73,0,0,16640683,16640683,24,1,24,0,0,0,154388622,329,79.5,0,10,1,39.97364807,-86.01585388,2,243,39.97351074,1,-86.01589966,-1000,2,3.5,26240,10,8,2,0,0,1581F3YTEK9500300HP0,20,3,3.5,11/22/2023 21:43,,,,
16640687,0,43:45.1,60601f18d7e4,0,2437,0,WIFI_3,-73,0,0,16640682,16640682,24,1,24,0,0,0,154388622,322,73,0,10,1,39.97359085,-86.01585388,2,243,39.97351074,1,-86.01589966,-1000,2,3.5,26220,10,8,2,0,0,1581F3YTEK9500300HP0,20,3,3.5,11/22/2023 21:43,,,,
16640665,0,43:43.4,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16640660,16640660,24,1,24,0,0,0,154388620,322,73,0,10,1,39.97359085,-86.01585388,2,243,39.97351074,1,-86.01589966,-1000,2,3.5,26220,10,8,2,0,0,1581F3YTEK9500300HP0,20,3,3.5,11/22/2023 21:43,,,,
16640664,0,43:43.4,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16640659,16640659,24,1,24,0,0,0,154388622,322,73,0,10,1,39.97359085,-86.01585388,2,243,39.97351074,1,-86.01589966,-1000,2,3.5,26220,10,8,2,0,0,1581F3YTEK9500300HP0,20,3,3.5,11/22/2023 21:43,,,,
16640663,0,43:43.4,60601f18d7e4,0,2437,0,WIFI_3,-74,0,0,16640658,16640658,24,1,24,0,0,0,154388620,316,66.5,0,10,1,39.97352982,-86.01586914,2,243,39.97351074,1,-86.01589966,-1000,2,3.75,26200,10,9,2,0,0,1581F3YTEK9500300HP0,20,3,3.5,11/22/2023 21:43,,,,
16640637,0,43:41.5,60601f18d7e4,0,2437,0,WIFI_3,-77,0,0,16640632,16640632,24,1,24,0,0,0,154388616,316,66.5,0,10,1,39.97352982,-86.01586914,2,243,39.97351456,1,-86.01590729,-1000,2,3.75,26200,10,9,2,0,0,1581F3YTEK9500300HP0,20,3,3.5,11/22/2023 21:43,,,,
16640636,0,43:41.5,60601f18d7e4,0,2437,0,WIFI_3,-77,0,0,16640631,16640631,24,1,24,0,0,0,154388620,316,66.5,0,10,1,39.97352982,-86.01586914,2,243,39.97351074,1,-86.01589966,-1000,2,3.75,26200,10,9,2,0,0,1581F3YTEK9500300HP0,20,3,3.5,11/22/2023 21:43,,,,
16640635,0,43:41.5,60601f18d7e4,0,2437,0,WIFI_3,-77,0,0,16640630,16640630,24,1,24,0,0,0,154388616,303,53.5,0,10,1,39.97340775,-86.01589966,2,243,39.97351456,1,-86.01590729,-1000,2,2.75,26160,10,8,2,0,0,1581F3YTEK9500300HP0,20,3,3,11/22/2023 21:43,,,,
16640563,0,43:37.5,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16640558,16640558,24,1,24,0,0,0,154388616,303,53.5,0,10,1,39.97340775,-86.01589966,2,243,39.97351456,1,-86.01590729,-1000,2,2.75,26160,10,8,2,0,0,1581F3YTEK9500300HP0,20,3,3,11/22/2023 21:43,,,,
16640562,0,43:37.5,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16640557,16640557,,,,,0,,,303,53.5,0,10,1,39.97340775,-86.01589966,2,,,,,-1000,2,2.75,26160,10,8,2,,,1581F3YTEK9500300HP0,20,3,3,,,,,
16640560,0,43:37.5,60601f18d7e4,0,2437,0,WIFI_3,-72,0,0,16640555,16640555,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,1581F3YTEK9500300HP0,20,,,,,,,
16635502,0,38:00.4,60601f2c7965,0,2437,0,WIFI_1,-82,0,0,16635497,16635497,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,1581F6Z9C23AR003DEQL,20,,,,,,,
16635501,0,38:00.4,60601f2c7965,0,2437,0,WIFI_1,-82,0,0,16635496,16635496,,,,,0,,,487,264,0,10,1,39.97468185,-86.16392517,2,,,,,-1000,2,0,22734,10,361,2,,,1581F6Z9C23AR003DEQL,20,3,-4.5,,,,,
16635500,0,38:00.4,60601f2c7965,0,2437,0,WIFI_1,-82,0,0,16635495,16635495,24,1,24,0,0,0,154388273,487,264,0,10,1,39.97468185,-86.16392517,2,234,39.97473145,1,-86.16383362,-1000,2,0,22734,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635475,0,37:58.1,60601f2c7965,0,2437,0,WIFI_3,-82,0,0,16635470,16635470,24,1,24,0,0,0,154388277,469,244,0,10,1,39.97468185,-86.16391754,2,234,39.97473145,1,-86.16383362,-1000,2,0,22772,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635474,0,37:58.1,60601f2c7965,0,2437,0,WIFI_3,-82,0,0,16635469,16635469,24,1,24,0,0,0,154388268,469,244,0,10,1,39.97468185,-86.16391754,2,234,39.97472763,1,-86.16383362,-1000,2,0,22772,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635473,0,37:58.1,60601f2c7965,0,2437,0,WIFI_3,-82,0,0,16635468,16635468,24,1,24,0,0,0,154388268,512,290.5,0,10,1,39.97468185,-86.16392517,2,234,39.97472763,1,-86.16383362,-1000,2,0,22685,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635331,0,37:49.3,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16635326,16635326,24,1,24,0,0,0,154388268,512,290.5,0,10,1,39.97468185,-86.16392517,2,234,39.97472763,1,-86.16383362,-1000,2,0,22685,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635327,0,37:49.3,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16635322,16635322,24,1,24,0,0,0,154388267,512,290.5,0,10,1,39.97468185,-86.16392517,2,234,39.97472763,1,-86.16383362,-1000,2,0,22685,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635325,0,37:49.3,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16635320,16635320,24,1,24,0,0,0,154388267,516,294.5,0,10,1,39.97468185,-86.16392517,2,234,39.97472763,1,-86.16383362,-1000,2,0,22677,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635317,0,37:48.6,60601f2c7965,0,2437,0,WIFI_3,-81,0,0,16635312,16635312,24,1,24,0,0,0,154388267,516,294.5,0,10,1,39.97468185,-86.16392517,2,234,39.97472763,1,-86.16383362,-1000,2,0,22677,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635316,0,37:48.6,60601f2c7965,0,2437,0,WIFI_3,-81,0,0,16635311,16635311,24,1,24,0,0,0,154388265,516,294.5,0,10,1,39.97468185,-86.16392517,2,234,39.97473145,1,-86.16383362,-1000,2,0,22677,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635315,0,37:48.6,60601f2c7965,0,2437,0,WIFI_3,-81,0,0,16635310,16635310,24,1,24,0,0,0,154388265,528,307.5,0,10,1,39.97467804,-86.16392517,2,234,39.97473145,1,-86.16383362,-1000,2,0,22653,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635271,0,37:46.1,60601f2c7965,0,2437,0,WIFI_3,-86,0,0,16635266,16635266,24,1,24,0,0,0,154388252,528,307.5,0,10,1,39.97467804,-86.16392517,2,235,39.97472763,1,-86.16383362,-1000,2,0,22653,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635270,0,37:46.1,60601f2c7965,0,2437,0,WIFI_3,-86,0,0,16635265,16635265,24,1,24,0,0,0,154388265,528,307.5,0,10,1,39.97467804,-86.16392517,2,234,39.97473145,1,-86.16383362,-1000,2,0,22653,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:37,,,,
16635267,0,37:46.0,60601f2c7965,0,2437,0,WIFI_3,-86,0,0,16635262,16635262,24,1,24,0,0,0,154388252,569,352.5,0,10,1,39.97468185,-86.16392517,2,235,39.97472763,1,-86.16383362,-1000,2,0,22524,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,0,11/22/2023 21:37,,,,
16635082,0,37:33.3,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16635078,16635078,24,1,24,0,0,0,154388252,569,352.5,0,10,1,39.97468185,-86.16392517,2,235,39.97472763,1,-86.16383362,-1000,2,0,22524,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,0,11/22/2023 21:37,,,,
16635081,0,37:33.3,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16635076,16635076,24,1,24,0,0,0,154388247,569,352.5,0,10,1,39.97468185,-86.16392517,2,234,39.97472763,1,-86.16383362,-1000,2,0,22524,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,0,11/22/2023 21:37,,,,
16635080,0,37:33.2,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16635075,16635075,24,1,24,0,0,0,154388247,569,352.5,0,10,1,39.97468185,-86.16392517,2,234,39.97472763,1,-86.16383362,-1000,2,0,22472,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,0,11/22/2023 21:37,,,,
16634993,0,37:28.2,60601f2c7965,0,2437,0,WIFI_3,-86,0,0,16634988,16634988,24,1,24,0,0,0,154388217,569,352.5,0,10,1,39.97468185,-86.16392517,2,235,39.97472382,1,-86.16384125,-1000,2,0,22472,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,0,11/22/2023 21:36,,,,
16634992,0,37:28.2,60601f2c7965,0,2437,0,WIFI_3,-86,0,0,16634987,16634987,24,1,24,0,0,0,154388247,569,352.5,0,10,1,39.97468185,-86.16392517,2,234,39.97472763,1,-86.16383362,-1000,2,0,22472,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,0,11/22/2023 21:37,,,,
16634991,0,37:28.2,60601f2c7965,0,2437,0,WIFI_3,-86,0,0,16634986,16634986,24,1,24,0,0,0,154388217,475,252.5,0,10,1,39.97467804,-86.16392517,2,235,39.97472382,1,-86.16384125,-1000,2,0,22172,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:36,,,,
16634552,0,36:58.1,60601f2c7965,0,2437,0,WIFI_3,-82,0,0,16634547,16634547,24,1,24,0,0,0,154388217,475,252.5,0,10,1,39.97467804,-86.16392517,2,235,39.97472382,1,-86.16384125,-1000,2,0,22172,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:36,,,,
16634551,0,36:58.1,60601f2c7965,0,2437,0,WIFI_3,-82,0,0,16634546,16634546,24,1,24,0,0,0,154388185,475,252.5,0,10,1,39.97467804,-86.16392517,2,233,39.97472763,1,-86.16385651,-1000,2,0,22172,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:36,,,,
16634550,0,36:58.0,60601f2c7965,0,2437,0,WIFI_3,-82,0,0,16634545,16634545,24,1,24,0,0,0,154388185,462,238.5,0,10,1,39.9746933,-86.16392517,2,233,39.97472763,1,-86.16385651,-1000,2,0,21858,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:36,,,,
16634064,0,36:26.8,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16634059,16634059,24,1,24,0,0,0,154388112,462,238.5,0,10,1,39.9746933,-86.16392517,2,228,39.97472763,1,-86.16386414,-1000,2,0,21858,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:35,,,,
16634063,0,36:26.8,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16634058,16634058,24,1,24,0,0,0,154388185,462,238.5,0,10,1,39.9746933,-86.16392517,2,233,39.97472763,1,-86.16385651,-1000,2,0,21858,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,-4.5,11/22/2023 21:36,,,,
16634056,0,36:26.7,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16634051,16634051,24,1,24,0,0,0,154388112,598,385.5,0,10,1,39.9746933,-86.16387177,2,228,39.97472763,1,-86.16386414,-1000,2,0,21126,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:35,,,,
16633068,0,35:13.7,60601f2c7965,0,2437,0,WIFI_3,-84,0,0,16633063,16633063,24,1,24,0,0,0,154386182,598,385.5,0,10,1,39.9746933,-86.16387177,2,228,39.97472763,1,-86.16384888,-1000,2,0,21126,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:03,,,,
16633066,0,35:13.7,60601f2c7965,0,2437,0,WIFI_3,-84,0,0,16633061,16633061,24,1,24,0,0,0,154386182,612,402,0,10,1,39.97470856,-86.16387177,2,228,39.97472763,1,-86.16384888,-1000,2,0,1824,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:03,,,,
16633058,0,35:13.6,60601f2c7965,0,2437,0,WIFI_3,-84,0,0,16633053,16633053,24,1,24,0,0,0,154388112,598,385.5,0,10,1,39.9746933,-86.16387177,2,228,39.97472763,1,-86.16386414,-1000,2,0,21126,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:35,,,,
16605643,0,03:03.5,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16605638,16605638,24,1,24,0,0,0,154386182,612,402,0,10,1,39.97470856,-86.16387177,2,228,39.97472763,1,-86.16384888,-1000,2,0,1824,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:03,,,,
16605642,0,03:03.5,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16605637,16605637,24,1,24,0,0,0,154386159,612,402,0,10,1,39.97470856,-86.16387177,2,227,39.97474289,1,-86.16384888,-1000,2,0,1824,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:02,,,,
16605639,0,03:03.4,60601f2c7965,0,2437,0,WIFI_3,-85,0,0,16605634,16605634,24,1,24,0,0,0,154386159,501,281,0,10,1,39.97470474,-86.16387177,2,227,39.97474289,1,-86.16384888,-1000,2,0,1594,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:02,,,,
16605299,0,02:40.5,60601f2c7965,0,2437,0,WIFI_3,-86,0,0,16605294,16605294,24,1,24,0,0,0,154386159,501,281,0,10,1,39.97470474,-86.16387177,2,227,39.97474289,1,-86.16384888,-1000,2,0,1594,10,361,2,0,0,1581F6Z9C23AR003DEQL,20,3,5,11/22/2023 21:02,,,,
